station_id,city_name,iso2,iso3,latitude,longitude
41515,Asadabad,AF,AFG,34.8660000397,71.1500045859
38954,Fayzabad,AF,AFG,37.1297607616,70.5792471913
41560,Jalalabad,AF,AFG,34.4415269155,70.4361034738
38947,Kunduz,AF,AFG,36.7279506623,68.8725296619
38987,Qala i Naw,AF,AFG,34.983000131,63.1332996367
38915,Sheberghan,AF,AFG,36.6579807729,65.738302367
13577,Peshkopi,AL,ALB,41.6833020982,20.4333034879
13461,Shkodër,AL,ALB,42.0684515575,19.5188496487
13615,Tirana,AL,ALB,41.3275407095,19.8188830146
60620,Adrar,DZ,DZA,27.8699900503,-0.28996708312
60369,Algiers,DZ,DZA,36.763064798,3.05055252952
60360,Annaba,DZ,DZA,36.9200061229,7.75998083358
60468,Batna,DZ,DZA,35.5699593293,6.17000036482
60525,Biskra,DZ,DZA,34.859976826,5.73002722029
60444,Bordj Bou Arréridj,DZ,DZA,36.0590040083,4.62999646641
60571,Béchar,DZ,DZA,31.611105366,-2.23000370422
60402,Béjaïa,DZ,DZA,36.7603776235,5.07001582706
60419,Constantine,DZ,DZA,36.3599886261,6.59994828149
60535,Djelfa,DZ,DZA,34.6799878123,3.25002355817
60403,Guelma,DZ,DZA,36.466002132,7.42799748595
60351,Jijel,DZ,DZA,36.8219970335,5.76600356014
60545,Laghouat,DZ,DZA,33.8099892365,2.88002030296
60467,M'Sila,DZ,DZA,35.700003096,4.54500058388
60507,Mascara,DZ,DZA,35.4004089549,0.14003250998
60457,Mostaganem,DZ,DZA,35.9403759959,0.0899838853
60437,Médéa,DZ,DZA,36.2704075308,2.77000117861
60580,Ouargla,DZ,DZA,31.9699723501,5.34002518578
60421,Oum El Bouaghi,DZ,DZA,35.8499971538,7.14999652234
60536,Saïda,DZ,DZA,34.8403914582,0.14003250998
60549,Sidi Bel Abbès,DZ,DZA,35.1903442576,-0.63997155903
60355,Skikda,DZ,DZA,36.8804219757,6.89998164738
60445,Sétif,DZ,DZA,36.1800254507,5.39996984724
60511,Tiaret,DZ,DZA,35.3804360138,1.3199604885
60395,Tizi Ouzou,DZ,DZA,36.800001111,4.03333255638
60531,Tlemcen,DZ,DZA,34.8904142446,-1.32000756978
60475,Tébessa,DZ,DZA,35.4104341828,8.12001053735
07627,Andorra la Vella,AD,AND,42.5000014435,1.51648596051
64400,Cabinda,AO,AGO,-5.55962319044,12.1899946682
66160,Luanda,AO,AGO,-8.83828611363,13.2344270413
68006,Ondjiva,AO,AGO,-17.0696183077,15.730036986
72552,The Valley,AI,AIA,41.559572,-98.980548
87582,Buenos Aires,AR,ARG,-34.6025016085,-58.3975313737
87166,Corrientes,AR,ARG,-27.4899641736,-58.8099868181
87344,Córdoba,AR,ARG,-31.3999580701,-64.1822945573
87162,Formosa,AR,ARG,-26.1728352673,-58.1828157975
87593,La Plata,AR,ARG,-34.9096146456,-57.9599611833
87217,La Rioja,AR,ARG,-29.409950339,-66.8499611833
87420,Mendoza,AR,ARG,-32.883330059,-68.8166111671
87715,Neuquén,AR,ARG,-38.9500398572,-68.0599906837
87374,Paraná,AR,ARG,-31.7333227348,-60.5333441586
87828,Rawson,AR,ARG,-43.3000068983,-65.0999904802
87155,Resistencia,AR,ARG,-27.4599918429,-58.9900275082
87925,Río Gallegos,AR,ARG,-51.6332966932,-69.216586753
87047,Salta,AR,ARG,-24.7833593559,-65.4166378191
87222,San Fernando del Valle de Catamarca,AR,ARG,-28.470007712,-65.7800006527
87311,San Juan,AR,ARG,-31.5500264295,-68.5199884457
87436,San Luis,AR,ARG,-33.2999971326,-66.3500175391
87121,San Miguel de Tucumán,AR,ARG,-26.8160001436,-65.2166241879
87046,San Salvador de Jujuy,AR,ARG,-24.1833443005,-65.3000299496
87623,Santa Rosa,AR,ARG,-36.6200012016,-64.2999876319
87938,Ushuaia,AR,ARG,-54.7900032362,-68.3100012631
87791,Viedma,AR,ARG,-40.7999527804,-63.0000153011
37699,Ashtarak,AM,ARM,40.3016667,44.3591667
37801,Gavar,AM,ARM,40.3588889,45.1266667
37682,Gyumri,AM,ARM,40.78943402,43.8474938546
37711,Ijevan,AM,ARM,40.8755556,45.1491667
37792,Yerevan,AM,ARM,40.1811507355,44.5135513904
95678,Adelaide,AU,AUS,-34.9349877739,138.600004841
94576,Brisbane,AU,AUS,-27.4550309054,153.035092732
94926,Canberra,AU,AUS,-35.2830285454,149.129026244
94120,Darwin,AU,AUS,-12.4253539847,130.850038614
94970,Hobart,AU,AUS,-42.8500085259,147.295029662
95866,Melbourne,AU,AUS,-37.8200313123,144.975016235
94614,Perth,AU,AUS,-31.9550146293,115.839998738
94767,Sydney,AU,AUS,-33.9200109672,151.185179809
D4704,Bregenz,AT,AUT,47.5166970658,9.76670158807
11240,Graz,AT,AUT,47.0777581981,15.4100048408
11120,Innsbruck,AT,AUT,47.2804073274,11.4099905992
11231,Klagenfurt,AT,AUT,46.6203442577,14.310020303
11012,Linz,AT,AUT,48.3192328075,14.2887812893
11150,Salzburg,AT,AUT,47.8104783316,13.040020303
11035,Vienna,AT,AUT,48.2000152782,16.3666389554
37735,Goranboy,AZ,AZE,40.6102778,46.7897222
37815,Gədəbəy,AZ,AZE,40.5655556,45.8161111
37958,Kapan,AZ,AZE,39.2015206086,46.4149857165
37897,Nakhchivan,AZ,AZE,39.209220397,45.4122045479
37663,Oğuz,AZ,AZE,41.0708333,47.4583333
37749,Qabala,AZ,AZE,40.9813889,47.8458333
37756,Sumqayit,AZ,AZE,40.5800152782,49.6299832752
41150,Manama,BH,BHR,26.2361362905,50.5830517159
41950,Barisal,BD,BGD,22.7004089549,90.3749897857
41978,Chittagong,BD,BGD,22.3299922882,91.7999674062
41923,Dhaka,BD,BGD,23.7230597117,90.4085794667
41883,Jamalpur District,BD,BGD,24.9004297068,89.9500028066
41936,Khulna,BD,BGD,22.8399869985,89.5600007721
41907,Rajshahi,BD,BGD,24.3749837433,88.6050203033
33008,Brest,BY,BLR,52.0999839468,23.6999897855
33041,Gomel,BY,BLR,52.4300154817,31.0000093167
26850,Minsk,BY,BLR,53.8999774364,27.5666271553
26774,Mogilyov,BY,BLR,53.8985046581,30.3246500231
26666,Vitebsk,BY,BLR,55.1887101431,30.1853303617
06447,Brussels,BE,BEL,50.8333170767,4.3333166083
78583,Belize City,BZ,BLZ,17.4987109568,-88.1883744728
65338,Abomey,BJ,BEN,7.19039959607,1.9899971096
65344,Cotonou,BJ,BEN,6.40000856417,2.51999059918
65319,Natitingou,BJ,BEN,10.3204152618,1.38998205426
65330,Parakou,BJ,BEN,9.34000998833,2.6200361721
78016,Hamilton,BM,BMU,32.2941902863,-64.7839374203
42403,Paro,BT,BTN,27.3833010953,89.5167006514
85041,Cobija,BO,BOL,-11.0333459281,-68.7333087582
85223,Cochabamba,BO,BOL,-17.4100109672,-66.169976849
85201,La Paz,BO,BOL,-16.4979736137,-68.1499851905
85242,Oruro,BO,BOL,-17.9799503389,-67.1299957699
85293,Potosí,BO,BOL,-19.5695690727,-65.750028322
85245,Santa Cruz,BO,BOL,-17.7539176241,-63.2259963396
85364,Tarija,BO,BOL,-21.516685365,-64.7499860043
85154,Trinidad,BO,BOL,-14.8333723767,-64.899976849
14542,Banja Luka,BA,BIH,44.7804048859,17.1799743232
14654,Sarajevo,BA,BIH,43.850022399,18.383001667
68024,Ghanzi,BW,BWA,-21.6996199353,21.6399604886
68029,Kasane,BW,BWA,-17.8095731417,25.1500304756
68032,Maun,BW,BWA,-19.9895951143,23.4200068753
83587,Belo Horizonte,BR,BRA,-19.9150260225,-43.9150045182
82193,Belém,BR,BRA,-1.45000323599,-48.4800230322
82798,João Pessoa,BR,BRA,-7.10113512954,-34.8760711664
82098,Macapá,BR,BRA,0.03300701792,-51.0500212012
82993,Maceió,BR,BRA,-9.6199955049,-35.7299744075
83967,Porto Alegre,BR,BRA,-30.0500146293,-51.2000120459
83746,Rio de Janeiro,BR,BRA,-22.9250231742,-43.2250207942
86210,Salto del Guairá,BR,BRA,-24.0899649874,-54.2699796973
83780,São Paulo,BR,BRA,-23.558679587,-46.6250199804
82579,Teresina,BR,BRA,-5.0950003877,-42.7800091975
96315,Bandar Seri Begawan,BN,BRN,4.88333111462,114.933284057
15730,Haskovo,BG,BGR,41.9437821646,25.5632869046
15502,Montana,BG,BGR,43.4140020261,23.2370016134
15614,Sofia,BG,BGR,42.6833494253,23.3166540107
15552,Varna,BG,BGR,43.2156425161,27.8952892646
65510,Bobo Dioulasso,BF,BFA,11.1799751983,-4.28998132467
65505,Dédougou,BF,BFA,12.4550010021,-3.46400043904
65507,Fada N'gourma,BF,BFA,12.0549960523,0.36099945083
65522,Gaoua,BF,BFA,10.3249981061,-3.17400240659
65503,Ouagadougou,BF,BFA,12.3703159779,-1.5247237563
65502,Ouahigouya,BF,BFA,13.5704236033,-2.41999210754
65518,Pô,BF,BFA,11.1690000161,-1.13499847837
65516,Réo,BF,BFA,12.3334921431,-2.46694451298
48462,Battambang,KH,KHM,13.1000130401,103.200046752
48917,Kampot,KH,KHM,10.6170896596,104.183345906
48501,Koh Kong,KH,KHM,11.6175389731,102.984932944
48991,Phnom Penh,KH,KHM,11.5500301299,104.91663448
64910,Buea,CM,CMR,4.15500308735,9.23100351293
64860,Garoua,CM,CMR,9.30001242974,13.3900247789
64870,Ngaoundéré,CM,CMR,7.32036582329,13.579987344
71706,Charlottetown,CA,CAN,46.2492816356,-63.1313251156
71157,Edmonton,CA,CAN,53.5500246369,-113.499981935
71668,Fredericton,CA,CAN,45.949997578,-66.6333077409
71601,Halifax,CA,CAN,44.6500252473,-63.6000045183
71063,Ottawa,CA,CAN,45.4166967967,-75.7000153012
71578,Quebec City,CA,CAN,46.8399690949,-71.2456101905
71863,Regina,CA,CAN,50.4500329784,-104.61700993
71508,Toronto,CA,CAN,43.6999798778,-79.4200207944
71200,Victoria,CA,CAN,48.4332826936,-123.350000856
71964,Whitehorse,CA,CAN,60.7167189729,-135.049984377
71579,Winnipeg,CA,CAN,49.8829874869,-97.1659918638
71162,Yellowknife,CA,CAN,62.4420141796,-114.396981447
08589,Praia,CV,CPV,14.9166980173,-23.516688885
78384,George Town,KY,CYM,19.2804368276,-81.3299817319
64650,Bangui,CF,CAF,4.36664430635,18.5582881253
64600,Berbérati,CF,CAF,4.24995892223,15.780008096
64601,Bouar,CF,CAF,5.95001019177,15.5999674059
64754,Am Timan,TD,TCD,11.0332916452,20.2832991116
64753,Faya-Largeau,TD,TCD,17.9166699412,19.1167036526
64700,N'Djamena,TD,TCD,12.1130965362,15.0491483141
64750,Sarh,TD,TCD,9.14996990858,18.3900296617
85442,Antofagasta,CL,CHL,-23.6499918429,-70.4000028907
85406,Arica,CL,CHL,-18.5000219535,-70.2899837663
85682,Concepción,CL,CHL,-36.8300142225,-73.0500220151
85418,Iquique,CL,CHL,-20.2499926566,-70.1299676938
85488,La Serena,CL,CHL,-29.8999979464,-71.249976849
85864,Puerto Aisén,CL,CHL,-45.3999304009,-72.7000175391
85799,Puerto Montt,CL,CHL,-41.4699894015,-72.9299776628
85934,Punta Arenas,CL,CHL,-53.1649861464,-70.9399957699
85629,San Fernando,CL,CHL,-34.5800223605,-70.98996688
85577,Santiago,CL,CHL,-33.4500138155,-70.6670408546
85743,Temuco,CL,CHL,-38.7300016085,-72.5799990251
85766,Valdivia,CL,CHL,-39.7950012016,-73.2450230323
85574,Valparaíso,CL,CHL,-33.0477644666,-71.6210136329
54511,Beijing,CN,CHN,39.9288922313,116.388285684
54161,Changchun,CN,CHN,43.8650085643,125.339987344
57687,Changsha,CN,CHN,28.1999699087,112.969993041
54342,Fushun,CN,CHN,41.8653890168,123.869999551
59287,Guangzhou,CN,CHN,23.1449813019,113.325010131
57816,Gui​yang,CN,CHN,26.5800429474,106.720038614
59758,Haikou,CN,CHN,20.0500022573,110.320025593
58457,Hangzhou,CN,CHN,30.2499739777,120.170018676
50953,Harbin,CN,CHN,45.7499839468,126.649984903
58321,Hefei,CN,CHN,31.8500313507,117.2800142
53463,Hohhot,CN,CHN,40.8199747915,111.659995482
54823,Jinan,CN,CHN,36.6749823192,116.995018676
56778,Kunming,CN,CHN,25.0699800812,102.679975137
55591,Lhasa,CN,CHN,29.6450238231,91.1000101308
58606,Nanchang,CN,CHN,28.6799922882,115.879996296
58238,Nanjing,CN,CHN,32.0500191437,118.779974324
59431,Nanning,CN,CHN,22.8199882192,108.320044311
58362,Shanghai,CN,CHN,31.2164524526,121.436504678
53772,Taiyuan,CN,CHN,37.8750124299,112.545057738
54527,Tianjin,CN,CHN,39.1300262645,117.200019083
57494,Wuhan,CN,CHN,30.5800313507,114.270017048
52866,Xining,CN,CHN,36.6199985952,101.770004841
53614,Yinchuan,CN,CHN,38.4679736522,106.273037475
51463,Ürümqi,CN,CHN,43.8050122264,87.5750056549
96995,Flying Fish Cove,CX,CXR,-10.426665,105.668672
80099,Arauca,CO,COL,7.09066408175,-70.7616345639
80211,Armenia,CO,COL,4.5342826527,-75.6811275652
80028,Barranquilla,CO,COL,10.959988626,-74.79996688
80222,Bogotá,CO,COL,4.59642356253,-74.0833439552
80094,Bucaramanga,CO,COL,7.13009319959,-73.1258830177
80259,Cali,CO,COL,3.39995912568,-76.4999664731
80022,Cartagena,CO,COL,10.3997385853,-75.5143935564
80097,Cúcuta,CO,COL,7.9200191436,-72.519976849
80214,Ibagué,CO,COL,4.43891379691,-75.2322143979
80398,Leticia,CO,COL,-4.22001503613,-69.9399792904
80110,Medellín,CO,COL,6.27500327446,-75.5750100115
80063,Montería,CO,COL,8.75753908176,-75.8900037045
80315,Neiva,CO,COL,2.93104717906,-75.3302445899
80210,Pereira,CO,COL,4.81038983044,-75.6799906837
80139,Puerto Carreño,CO,COL,6.18503460584,-67.4930227068
80144,Quibdó,CO,COL,5.69041363415,-76.6600083839
80035,Riohacha,CO,COL,11.5403407989,-72.9099788835
80001,San Andrés,CO,COL,12.5621371089,-81.6903265824
80342,San Juan de Pasto,CO,COL,1.21360679006,-77.2811074236
80009,Santa Marta,CO,COL,11.2472062367,-74.2016571469
80036,Valledupar,CO,COL,10.4799920847,-73.250009808
80234,Villavicencio,CO,COL,4.15332399385,-73.6349992286
64450,Brazzaville,CG,COG,-4.25918577181,15.2846894925
64401,Dolisie,CG,COG,-4.17960406608,12.6700170478
64459,Impfondo,CG,COG,1.64037660614,18.0400251858
64458,Ouésso,CG,COG,1.60999086396,16.0500174547
64456,Owando,CG,COG,-0.47962319042,15.9199995511
64405,Sibiti,CG,COG,-3.68960813509,13.3500272203
64235,Kananga,CD,COD,-5.89004229851,22.4000174547
64247,Mbuji-Mayi,CD,COD,-6.15002642937,23.599995889
91843,Avarua,CK,COK,-21.2500349744,-159.750001263
78762,Alajuela,CR,CRI,10.0200201609,-84.2300372739
78774,Liberia,CR,CRI,10.633755309,-85.4333229998
78767,Limón,CR,CRI,10.0000213816,-83.0333402931
14236,Zagreb,HR,HRV,45.8000067333,15.9999946682
14445,Šibenik,HR,HRV,43.7272222,15.9058333
78367,Guantánamo,CU,CUB,20.1452935984,-75.2061436378
17609,Larnaca,CY,CYP,34.9170030964,33.6359975712
11723,Brno,CZ,CZE,49.2003934927,16.609983275
11659,Hradec Králové,CZ,CZE,50.2059961722,15.8120015254
11782,Ostrava,CZ,CZE,49.8303550406,18.2499865302
11487,Plzeň,CZ,CZE,49.7404380484,13.3600007718
11520,Prague,CZ,CZE,50.0833370149,14.4659797757
11464,Ústí nad Labem,CZ,CZE,50.6629981622,14.0810045544
06030,Aalborg,DK,DNK,57.0337138053,9.91659338241
10055,Sorø,DK,DNK,55.4329981145,11.5667016044
D1666,Vejle,DK,DNK,55.7090010284,9.53499649845
71449,Roseau,DM,DMA,48.771037,-95.769788
78458,Puerto Plata,DO,DOM,19.7902171033,-70.6902474735
78479,Salvaleón de Higüey,DO,DOM,18.6159960266,-68.7079974901
78486,Santo Domingo,DO,DOM,18.4700728546,-69.9000850847
97320,Dili,TL,TLS,-8.55938840855,125.579455932
84226,Azogues,EC,ECU,-2.74000201529,-78.8400303565
84140,Guaranda,EC,ECU,-1.60999347037,-79.0100199806
84270,Loja,EC,ECU,-3.990003236,-79.2100077735
84135,Portoviejo,EC,ECU,-1.06000120149,-80.459983156
84008,Puerto Baquerizo Moreno,EC,ECU,-0.90001096711,-89.5999678973
80370,Tulcán,EC,ECU,0.82199703823,-77.73200048
62414,Aswan,EG,EGY,24.0875077504,32.8989114977
62318,Damanhur,EG,EGY,31.0504419139,30.4700158272
62463,Hurghada,EG,EGY,27.2300032745,33.8300174548
62435,Kharga Oasis,EG,EGY,25.4400091746,30.5500109443
62306,Mersa Matruh,EG,EGY,31.3504236033,27.2300068753
62387,Minya,EG,EGY,28.0900024607,30.7499987373
78663,San Salvador,SV,SLV,13.7100016469,-89.2030412208
78650,Sonsonate,SV,SLV,13.7199751983,-89.7299858009
64810,Malabo,GQ,GNQ,3.75001527803,8.78327754582
26124,Haapsalu,EE,EST,58.9430556,23.5413889
26038,Tallinn,EE,EST,59.4338773795,24.7280407295
26233,Viljandi,EE,EST,58.3638889,25.59
63450,Addis Ababa,ET,ETH,9.03331036268,38.700004434
63333,Dessie,ET,ETH,11.1299782501,39.6300251859
63402,Jimma,ET,ETH,7.67998211561,36.830041055
88889,Stanley,FK,FLK,-51.7000109673,-57.8499678972
91683,Suva,FJ,FJI,-18.1330159314,178.441707315
02978,Helsinki,FI,FIN,60.175563374,24.9341263415
02829,Hämeenlinna,FI,FIN,60.9969961103,24.4719995427
02935,Jyväskylä,FI,FIN,62.2603456819,25.7499938545
02768,Kouvola,FI,FIN,60.8760000851,26.7090035108
02788,Kuopio,FI,FIN,62.894286315,27.6949397367
02958,Mikkeli,FI,FIN,61.6899961671,27.2850034763
02875,Oulu,FI,FIN,64.9999975781,25.4700109443
02812,Rovaniemi,FI,FIN,66.5000352164,25.7159390856
02972,Turku,FI,FIN,60.4538668001,22.2549617093
02911,Vaasa,FI,FIN,63.0999843538,21.6000146064
07761,Ajaccio,FR,FRA,41.9270648387,8.72829382186
07005,Amiens,FR,FRA,49.9003766063,2.30000402691
07510,Bordeaux,FR,FRA,44.8500130402,-0.59501306294
07027,Caen,FR,FRA,49.1837536815,-0.34998925923
07460,Clermont-Ferrand,FR,FRA,45.7799821158,3.08000809593
07015,Lille,FR,FRA,50.6499690949,3.08000809593
07434,Limoges,FR,FRA,45.829979064,1.24999059918
07480,Lyon,FR,FRA,45.7700085643,4.83003047549
07650,Marseille,FR,FRA,43.289979064,5.37501013044
07643,Montpellier,FR,FRA,43.6103987824,3.86998571637
07180,Nancy,FR,FRA,48.6836808462,6.20002437198
07222,Nantes,FR,FRA,47.2103857616,-1.5900169285
07255,Orléans,FR,FRA,47.900421162,1.90002844098
07335,Poitiers,FR,FRA,46.5832922557,0.33327652854
07168,Reims,FR,FRA,49.250390441,4.02997595075
07130,Rennes,FR,FRA,48.1000213817,-1.67001204569
07037,Rouen,FR,FRA,49.4304052929,1.07997513694
07630,Toulouse,FR,FRA,43.6199589224,1.44992671571
81405,Cayenne,GF,GUF,4.937114,-52.325831
91938,Papeete,PF,PYF,-17.5333626111,-149.566669354
61998,Port-aux-Français,TF,ATF,-49.353677,70.243567
64570,Franceville,GA,GAB,-1.63329954133,13.5832946357
64560,Koulamoutou,GA,GAB,-1.13291664745,12.4833100979
64500,Libreville,GA,GAB,0.38538860972,9.45796504582
37484,Batumi,GE,GEO,41.6000046988,41.6300064685
37549,Tbilisi,GE,GEO,41.7250099885,44.7907954496
10384,Berlin,DE,DEU,52.5218186636,13.4015486233
10224,Bremen,DE,DEU,53.080001647,8.80002070988
D1051,Dresden,DE,DEU,51.0499705191,13.7500028063
10400,Düsseldorf,DE,DEU,51.2203735546,6.77998897159
10554,Erfurt,DE,DEU,50.9700529166,11.0299621161
10147,Hamburg,DE,DEU,53.5500246369,9.99999914413
10338,Hanover,DE,DEU,52.3669702343,9.71665726588
10046,Kiel,DE,DEU,54.330390441,10.1300170478
10361,Magdeburg,DE,DEU,52.1304213655,11.6200036201
D3137,Mainz,DE,DEU,49.982472455,8.2732191555
10865,Munich,DE,DEU,48.129942036,11.5749934475
10379,Potsdam,DE,DEU,52.400404886,13.0699926337
10162,Schwerin,DE,DEU,53.6333040774,11.4166986105
10739,Stuttgart,DE,DEU,48.7799798778,9.19999629582
D5541,Wiesbaden,DE,DEU,50.0803914582,8.250028441
65472,Accra,GH,GHA,5.55003460583,-0.21671574035
65401,Bolgatanga,GH,GHA,10.7903865753,-0.84998457987
65453,Ho,GH,GHA,6.6004097686,0.46998653016
65459,Koforidua,GH,GHA,6.09041505831,-0.26002059061
65442,Kumasi,GH,GHA,6.68999086398,-1.6300144871
65467,Sekondi-Takoradi,GH,GHA,4.94327577608,-1.70401513814
65439,Sunyani,GH,GHA,7.33599899132,-2.33600341635
65418,Tamale,GH,GHA,9.40041973768,-0.83998519022
65404,Wa,GH,GHA,10.0604052927,-2.50001306295
08495,Gibraltar,GI,GIB,36.132434946,-5.37807482973
16716,Athens,GR,GRC,37.9833262319,23.7333210843
16723,Chios,GR,GRC,38.3681089468,26.135810098
16641,Corfu,GR,GRC,39.615422993,19.9147427965
16754,Heraklion,GR,GRC,35.3250130402,25.1304967842
16648,Larissa,GR,GRC,39.6304091584,22.420016234
16622,Polygyros,GR,GRC,40.3810021302,23.4530014764
16726,Tripoli,GR,GRC,37.5091432892,22.3793985582
04250,Nuuk,GL,GRL,64.1982814673,-51.7326587899
91212,Hagåtña,GU,GUM,13.4700162953,144.750017048
76903,San Marcos,GT,GTM,14.9660010637,-91.7999995156
07020,St. Peter Port,GG,GGY,49.456814,-2.538998
61816,Boké,GN,GIN,10.9399898467,-14.29999048
61833,Faranah,GN,GIN,10.0404065134,-10.750000449
61829,Kankan,GN,GIN,10.3899975779,-9.31001082502
61818,Kindia,GN,GIN,10.0600177195,-12.8699744074
61809,Labé,GN,GIN,11.3199924916,-12.3000091974
61699,Mali,GN,GIN,12.084003021,-12.3010014331
61820,Mamou,GN,GIN,10.3803857615,-12.1000214045
61849,Nzérékoré,GN,GIN,7.76000307101,-8.82998844546
61766,Bissau,GW,GNB,11.865023823,-15.5983608413
61769,Bolama,GW,GNB,11.5829530285,-15.4828039891
81001,Georgetown,GY,GUY,6.80197369275,-58.1670286475
78705,La Ceiba,HN,HND,15.7631063018,-86.7969865333
78711,Puerto Lempira,HN,HND,15.2620257761,-83.7716414812
78708,San Pedro Sula,HN,HND,15.500021585,-88.0299862078
78720,Tegucigalpa,HN,HND,14.1020449005,-87.2175293393
94855,City of Victoria,HK,HKG,-36.59861,144.678005
12843,Budapest,HU,HUN,47.5000063264,19.0833206774
12882,Debrecen,HU,HUN,47.5304695832,21.6300386136
12772,Miskolc,HU,HUN,48.100408955,20.7800129788
12942,Pécs,HU,HUN,46.0804288931,18.2200141995
12982,Szeged,HU,HUN,46.2503926789,20.1500255927
11858,Tatabánya,HU,HUN,47.5499971771,18.4329995683
12925,Zalaegerszeg,HU,HUN,46.8440010266,16.8399995861
04030,Reykjavík,IS,ISL,64.1500236197,-21.9500144872
04048,Selfoss,IS,ISL,63.9334218538,-20.9969460464
42724,Agartala,IN,IND,23.8354042755,91.2799991445
42618,Aizawl,IN,IND,23.7103989858,92.7200146067
43295,Bangalore,IN,IND,12.9699951365,77.5600097238
42667,Bhopal,IN,IND,23.2499878123,77.4099930409
42971,Bhubaneswar,IN,IND,20.2704280792,85.8273603912
42105,Chandigarh,IN,IND,30.7199969676,76.7800056548
43279,Chennai,IN,IND,13.0899878122,80.2799987375
42840,Daman,IN,IND,20.4170082794,72.850012979
42111,Dehradun,IN,IND,30.3204089549,78.0500056548
42410,Dispur,IN,IND,26.1440230499,91.7666361074
42647,Gandhinagar,IN,IND,23.300398172,72.6399482818
43128,Hyderabad,IN,IND,17.3999831329,78.4799535715
42623,Imphal,IN,IND,24.7999707224,93.9500170481
42309,Itanagar,IN,IND,27.1003987824,93.616600707
42348,Jaipur,IN,IND,26.9211332387,75.8099873443
43311,Kavaratti,IN,IND,10.5625733133,72.6368671667
42807,Kolkata,IN,IND,22.4949692983,88.3246756581
42369,Lucknow,IN,IND,26.8550390818,80.9149987375
